"ID","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p50"
5007,101.54,103.24,105.83,109.72,111.15,110.13,110.53,109.97,107.03,103.63,100.43,101.44,100.23,99.68,101.07,100.9,101.01,105.81,103.76,103.58,101.28,101.26,101.67,101.67,96.66,92.08,90.81,86.23,87.34,93.74,88.23,86.6,82.38,78.99,77.03,72.73,72.14,71.9,72.12,72.07,73.48
5008,103.81,103.22,103.12,103.13,98.42,97.54,98.18,90.41,94.13,96.6,100.39,102.64,105.58,105.55,101.22,102.85,104.43,105.27,104.79,105.07,104.22,107.07,108.9,110.88,114.89,118.4,121.69,122.36,125.06,128.2,127.57,126.6,127.89,129.85,131.18,133.17,134.6,136.06,139.68,141.6,128.99
5009,103.76,100.8,103.17,103.38,104.64,102.2,105.45,110.23,113.84,117,119.26,118.82,112.47,115.24,116.03,117.08,116.47,119.82,123.13,123.51,130.54,137.51,135.11,132.92,130.8,130.54,130.47,134.08,136.25,140,141.56,144.21,145.13,141.8,138.61,136.41,132.71,131.4,129.97,130.77,133.9
5010,97.31,101.58,103.4,105.46,103.6,100.28,96.67,95.18,93.79,92.11,91.22,91.04,91.17,90.92,89.86,87.95,90.37,92.25,94.74,96.76,98.54,100.05,102.51,104.84,104.57,101.12,98.13,96.78,94.05,96.53,99.95,102.43,105.7,108.42,112.06,110.63,111.44,107.73,105.19,101.83,103.71
5011,96.04,94.9,92.69,88.24,81.27,83.97,84.85,85.51,85.92,81.8,76.55,74.57,72.72,72.16,72.45,69,64.77,66.19,66.15,63.57,59.44,56.66,53.86,50.59,49.84,50.19,47.1,45.9,45.78,44.05,47.44,47.08,49.17,54.25,50.01,49.8,48.29,44.84,41.04,37.49,28.03
5012,106.68,108.85,109.32,111.29,109.37,108.28,107.03,110.84,114.55,120.86,123.49,126.87,126.69,127.18,125.61,126.96,135.57,144.61,143.29,141.76,139.45,137.56,134.78,132.87,130.11,128.07,128.53,132.29,136.62,140.22,143.98,147.78,150.67,152.78,154.21,152.24,145.67,144.97,147.79,150.85,167.33
5013,95.52,97.72,96.67,98.02,101.4,101.76,110.65,106.85,102.13,99.31,96.7,92.42,89.94,87.85,85.69,83.48,80.22,75.9,75.31,76.57,73.61,71.35,67.93,69.7,70.26,64.38,66.53,66.94,68.23,70.66,73.42,74.1,73.77,74.42,77.67,79.15,80.21,81.36,82.92,83.96,89.29
5014,94.48,95.31,98.72,94.71,92.59,88.89,88.98,90.56,89.79,85.85,82.52,81.18,82.78,84.22,86.19,87.1,87.62,89.84,92.08,95.74,97.95,100.06,102.52,103.89,106.43,109.74,106.28,105.5,102.53,101.64,99.19,96.42,96.82,97.01,96.52,96.3,94.44,90.5,87.62,84.99,79.41
5015,107.19,105.92,103.64,100.8,100,97.58,94.21,92.15,90.21,86.75,83.28,80.72,81.66,87.72,84.7,79.2,76.26,74.7,76.36,76.7,82.86,86.38,87.74,87.08,88.1,88.22,91.63,94.73,98.41,102.15,102.31,103.36,110.85,109.56,107.76,107.7,109.83,113.36,114.05,114.91,117.39
5016,92.82,93.54,96.73,98.2,100.13,99.06,96.96,106.94,105.35,101.45,99.04,97.14,96.17,89.99,86.81,89.97,92.2,94.81,98.03,100.99,103,106.07,108.11,111.19,116.94,113.76,109.84,109.54,108.79,109.57,109.18,106.9,99.22,101.46,103.88,103.85,105.06,106.38,107.63,111.44,130.06
5017,96.99,97.61,100.06,99.99,95.73,94.22,88.36,92.23,91.43,91.59,92.05,93.37,95.1,97.39,99.48,96.79,93.36,90.04,89.92,94.22,95.08,94.31,96.49,99.98,102.7,105.5,109.15,112.23,115.75,118.1,118.9,119.39,122.86,125.36,128.35,130.02,131.01,133.35,132.78,132.1,145.58
5018,99.23,101.48,102.9,100.24,96.06,91.4,87.78,82.97,77.89,78.21,77.67,76.6,73.09,69.85,74.73,78.37,85.71,84.37,79.66,79.7,77.57,73.56,66.72,68.8,67.39,65.1,65.47,64.88,65.98,71.93,78.86,75.25,71.53,71.82,69.23,69.68,69.84,70.44,67.16,67.33,32.96
5019,95.95,97.56,97.72,102.53,105.66,106.67,109.28,110.7,114.38,117.19,120.91,123.37,122.89,125.95,127.38,128.5,133.11,136.11,138.88,142.22,145.82,149.88,152.49,156.29,158.89,159.54,161.71,162.29,165.68,168.33,171.05,170.89,170.75,170.81,167.73,165.09,161.28,158.51,154.58,154.09,164.48
5020,96.82,92.72,91.31,87.59,83.06,77.47,75.84,72.66,68.86,69.73,72.7,72.33,69.93,66.53,57.98,59.57,60.81,58.27,55.01,52.6,50.16,48.11,46.29,46.86,44.04,41.75,40,37.08,37.07,38.74,39.49,40.34,38.66,41.1,41.46,41.94,42.49,42.92,43.99,46.29,44.2
5021,104.29,103.49,105.32,109.51,110.48,114.03,116.19,118.11,125.88,122.9,121.84,119.34,114.88,111.48,104.39,101.08,95.95,94.43,91.03,88.37,85.82,85.31,83.34,79.11,76.71,76.06,78.85,81.55,86.04,87.5,91.29,91.53,92.82,92.26,94.3,96.11,97.64,99.52,102.67,104.86,93.47
5022,89.35,86.14,81.33,78.53,76.55,74.03,71.19,63.89,55.33,57.75,59.85,62.37,65.42,65.08,64.03,70.15,71.5,74.32,75.34,77.94,80.62,83.44,86.36,87.82,90.79,94.46,94.56,98.19,95.46,91.85,88.96,91.4,91.44,91.68,89.5,90.28,93.06,95.45,97.49,99.62,115.56
5023,100.71,101.07,103.61,102.75,103.79,103.27,102.71,99.71,98.14,94.12,91.66,87.59,89.55,93.68,95.17,94.18,94.81,94.6,93.36,89.91,88.77,86.29,82.45,77.99,73.41,74.04,67.79,70.12,76.69,76.44,71.17,68.08,67.59,67.5,66.01,63.61,61.36,59.03,55.32,53.62,51.66
5024,96.84,96.55,98.95,100.47,102.2,102.85,105.53,110.53,109.51,109.27,111.15,113.49,116.7,120.59,123.89,123.54,124.26,124.58,128.37,129.09,125.91,129.6,128.8,126.96,126.98,131.9,128.81,130.01,129.31,128.84,126.5,122.03,120.05,120.19,119.69,116.74,113.97,111.39,109.35,107.75,105.73
5025,108.38,109.62,108.18,110.93,110.7,109.29,107.56,103.49,100.04,96.41,92.36,91.99,93.11,94.55,95,91.82,90.98,89.72,90.83,92.89,97.14,98.56,101.28,104.17,104.49,107.26,106.6,106.22,111.26,108.71,105.52,101.31,99.96,95.87,95.09,95.81,95.58,95.33,99.45,99,111.17
5026,106.11,104.06,103.94,101.16,98.54,99.72,101.56,102.59,103.63,102.65,106.74,106.68,105.88,106.58,106.23,106.17,112.25,115.23,115.23,122.44,121.51,118.68,117.58,114.42,112.09,107.77,102.61,103.05,99.16,100.42,102.27,104.71,106.98,111.33,113.84,116.59,118.61,121.1,125.25,127.85,135.36
5027,104.07,103.92,115.31,111.03,109.31,106,106.18,108.67,107.63,110.64,109.99,109.94,109.99,114.38,115.14,104.17,107.48,107.35,110.11,114.23,121.26,123.24,123.77,124.41,124.4,124.43,124.81,125.03,124.06,123.14,119.81,117.28,114.52,111.22,112.05,113.92,112.91,120.25,123.29,124.18,130.12
5028,96.6,94.01,90.12,90.04,92.44,94.42,93.04,94.37,90.04,91.42,93.2,94.54,93.69,95.72,98.72,103.04,103.91,110.68,107.79,104.04,103.41,101.65,102.54,101.85,102.58,103.56,106.46,108.65,107.83,108.76,113.73,115.25,117.38,120.03,123.3,122.71,123.34,119.42,120.06,119.35,98.05
5029,89.73,91.6,94.23,97.96,95.66,93.62,91.33,88.34,87.08,88.3,88.18,88.63,88.76,91.17,93.83,98.25,94.92,89.88,89.15,91.68,90.05,84.29,87.2,89.84,89.38,87.86,88.09,82.87,80.68,75.61,74.47,72.18,70.67,71.48,72.13,73.3,74.99,76.57,79.09,80.36,92.97
5030,98.25,98.8,103.57,106.24,109.01,111.24,110.64,110.09,109.38,113.15,112.97,110.36,111.03,108.98,106.47,106.01,109.1,114.49,111.45,109.37,103.97,99.06,96.49,91.93,90.62,90.81,90.84,92.06,90.95,94.17,96.02,99.12,102.22,105.4,109.01,108.95,109.84,109.48,109.99,109.27,127.55
5031,104.94,102.32,99.59,95.71,96.55,98.12,101.2,104.04,104.63,101.01,103.28,105.79,107.67,109.96,112.57,114.45,116.49,116.59,113.24,109.48,107.62,111.76,111.33,103.53,105.47,106.45,108.65,111.34,115.03,116.81,119.57,122.37,125.08,128.54,130.07,130.4,129.77,130.03,129.64,125.71,97.07
5032,89.82,89.97,86.73,83.89,79.33,80.73,80.67,82.01,84.54,87.43,89.5,89.28,92.85,93.58,92.57,84.75,86.19,89.84,89.53,91.79,94.2,97.52,101.52,104.23,107.78,111.78,111.21,109.03,105.65,101.71,99.42,100.67,101.13,103.8,106.15,107.5,106.62,107.23,107.82,111.45,132.43
5033,110.77,109.51,108.88,113.35,113.31,116.56,117.33,115.06,112.43,108.62,105.93,102.29,101.95,101.18,97.99,95.71,91.86,88.27,84.56,81.76,80.28,75.18,75.35,65.56,69.68,71.84,74.97,77.67,79.31,79.51,83.92,86.65,85.26,87.25,85.3,86.6,85.33,85.58,84.08,86.74,100.69
5034,94.43,90.11,89.84,89.67,90.96,96.13,100.34,96.45,96.96,97.66,97.01,92.63,94.78,95.87,95.78,95.2,96.18,97.62,93.28,88.57,82.34,82.46,81.74,79.85,78.49,81.44,83.06,89.22,85.96,83.14,81.09,78.2,76.44,73.61,70.66,67.95,64.69,61.6,57.13,54.37,41.82
5035,86.86,84.46,82.53,82.48,80.11,78.1,77.12,75.67,71.98,69.61,66.2,64.93,62.36,61.93,62.49,63.71,64.53,67.47,69.13,70.19,70.55,78.57,75.3,72.58,72.78,73.2,82.94,80.56,74.06,69.87,72.16,70.52,70.51,72.53,74.36,75.56,79.26,82.16,86.18,86.09,76.1
5036,94.03,86.27,89.68,93.89,97.7,100.62,106.16,100.68,97.08,95.67,92.76,92.45,89.46,85.66,81.05,78.94,75.9,75.42,79.65,82.3,87.33,90.79,89.61,88.39,88.89,86.61,83.64,83.51,87.09,90.87,91.61,90.71,89.9,84.04,81.21,78.29,74.75,68.66,70.52,69.35,65.57
5037,104.94,104.45,103.98,104.92,106.98,108.74,110.53,112.48,115.18,117.46,120.24,121.01,120.61,119.62,119.41,121.31,124.3,126.98,129.34,131.05,133.97,136.13,135.44,140.87,138.13,135.79,132.71,129.15,124.72,122.59,121.05,117.72,113.07,110.51,111.28,112.33,108.38,104.86,104.38,107.85,114.15
5038,106.15,109.81,109.56,109.24,102.05,103.44,105.2,106.53,110.81,107.91,104.37,104.77,106.94,108.84,110.22,109.06,109.74,114.57,117.38,120.12,122.98,123.57,123.96,123.01,131.32,127.89,127.55,121.71,125.02,123.14,122.37,122.29,118.99,118.66,121.35,120.99,119.13,118.08,115.21,112.89,107.13
5039,102.25,103.92,105.03,102.02,98.84,99.04,101.1,102.01,106.09,110.74,112.08,115.46,119.93,123.85,125.93,128.7,132.73,136.36,140.48,143.36,145.56,148.83,151.37,156.6,155.79,152.78,148.44,146.32,144.33,139.69,142.21,143.63,145.89,147.29,152.73,151.97,148.93,145.6,145.17,144.36,149.18
5040,108.96,111.92,114.77,118.78,121.85,124.89,126.1,128.88,128.33,128.57,131.98,135.65,133.46,133.59,133.83,129.63,129.71,131,133.45,137.14,141.1,144.88,148.47,151.13,154.71,158.76,161.01,163.14,164.42,169.14,164.65,160.73,160.3,155.98,152.55,150.94,147.06,146.05,145.69,148.32,133.82
5041,111.04,113.64,116.12,117.92,117.48,117.89,117.06,120.36,120.69,122.74,121.21,119.97,120.38,120.4,122.31,122.88,122.11,121.67,121,123.67,127.18,129.1,130.62,132.46,131.77,123.66,125.54,128.99,127.46,123.37,123.36,125.36,127.47,128.37,130.64,131.61,135.6,137.86,140.73,141.99,138.51
5042,99.41,101.5,100.07,98.15,93.71,90.46,89.72,89.33,87.53,88.79,88.68,89.63,86.52,83.12,84.74,85.11,82.72,78.65,74.3,71.54,69.48,65.65,62.82,61.29,58.21,52.6,52.17,51.54,51.05,51.77,51.39,52.02,60.92,58.22,49.31,40.67,43.55,47.09,48.67,50.23,51.23
5043,93.56,98.25,101.71,104.3,108.29,110.87,113.68,114.55,114.6,114.63,114.95,115.29,114.5,111.7,108.59,107.33,107.44,111.05,111.63,112.05,111.07,109.38,108.86,107.63,107.21,104.19,101.45,99.33,99.43,102.89,104.55,101.99,99.5,99.76,96.9,95.54,97.36,95.78,94,91.39,86.44
5044,94.25,96.28,97.07,97.82,96.95,97.3,97.04,97.49,97.96,95.02,94.89,94.97,91.93,88.49,84.37,87.03,90.99,91.55,90.99,89.48,90.3,94.19,90.21,90.17,95.52,100.14,98.6,97.05,97.42,97.96,97.33,95.25,91.94,92.82,89.04,85.87,82.25,80.05,76.07,75.34,69.9
5045,108.15,106.01,103.08,102.55,106.35,109.57,107.1,106.01,101.51,98.02,95.8,92.61,88.86,83.82,79.39,76.88,73.6,69.35,68.59,70.76,71,69.25,66.52,66.62,69.17,76.83,74.11,71.75,67.03,64.77,62.95,62.57,58.65,55.15,52.18,51.96,53.32,57.23,58.94,62.21,69.38
5046,94.94,97.54,97.59,100.78,104.18,105.07,104,102.26,102.9,106.33,109.12,113.39,117.87,119.94,121.51,120.34,119.78,120.12,120.37,118.78,118.91,117.54,117.69,118.73,119.73,114.97,111.04,104.33,107.07,110.13,113.3,116.22,116.46,116.13,123.62,128.23,134.44,130.15,127.05,123.8,106.25
5047,97.23,97.06,97.67,105.91,103.52,101.09,99.6,97.61,94.52,91.46,87.08,84.31,85.13,86.01,76.1,78.24,80.45,80.34,78.08,79.37,83.53,85.3,77.7,80.71,80.97,80.63,80.96,80.41,77.14,74.48,71.75,69.3,69.64,71.26,72.34,68.99,71,73.87,76.36,79.29,62.77
5048,107.02,108.35,105.88,103.78,104.04,106.81,112.38,109.83,107.43,104.99,99.43,95.27,99.37,101.16,101.55,102.01,101.44,98.87,98.63,99.2,99.69,102.36,105.31,108.81,110.8,114.47,117.53,118.67,118.93,123.65,127.22,130.35,133.82,137.72,140.93,146.16,148.66,148.3,141.6,144.51,147.49
5049,100.07,104.27,104.88,105.97,108.88,111.47,112.94,117.13,122.65,123.96,127.51,128.62,125.46,125.51,125.87,129.89,134.56,138.7,142.98,147.51,148.62,148.2,148.08,146.46,142.85,142.2,131.66,134.34,137.96,144.39,143.16,139.88,136.31,132.59,135.51,139.33,143.12,143.06,143.7,145.13,132.2
5050,111.59,115.61,119.37,121.66,121.61,122.3,127.79,124.63,121.83,119.59,116.99,114.04,106.97,105.32,106.96,105.78,105.5,105.92,105.47,106.8,106.47,107.92,108.42,110.91,113.2,117.8,121.79,125.38,125.56,125.76,125.5,128.73,132.06,133.97,135.9,135.16,131.77,131.04,131.12,133.84,130.04
5051,98.13,94.91,91.77,86.87,84.78,84.69,83.44,82.16,77.34,77.12,78.1,77.44,75.21,72.88,71.07,72.17,64.86,67.81,73.38,74.01,74.78,74.04,70.21,69.85,61.6,63.91,64.48,68.18,72.37,74.26,72.92,75.07,76.39,76.63,76,71.46,67.47,63.83,62.5,63.83,74.28
5052,101.56,103.03,103.62,103.57,104.73,102.08,99.01,94.41,91.43,90.89,91.31,91.93,91,89.84,86.61,82.5,82.62,80.51,76.79,74.52,73.87,74.02,75.84,77.2,75.3,73.28,71.43,70.11,67.3,65.07,61.97,59.5,61.05,62.73,65.56,69.58,72.08,74.04,76.64,81.41,103.21
5053,105.94,104.61,98.7,101.32,102.44,111.25,108.67,104.57,101.04,99.31,96.06,96.9,97.61,90.74,92.31,94.82,96.43,99.1,101.45,102.55,101.48,102.7,103.96,106.94,108.7,104.96,103.28,99.26,94.11,92.29,88.82,87.8,80.95,80.48,83.75,83.41,80.48,80.49,76.28,76.5,81.01
5054,103.74,99.99,98.27,96.39,92.4,90,86.93,83.2,76.78,77.97,77.44,77.42,77.98,78.67,79.43,80.76,79.77,77.05,73.19,68.96,68.76,66.83,66.84,62.65,59.52,58.06,57.82,54.82,54.76,51.36,47.34,44.74,41.8,42.54,40.3,36.96,32.5,35.42,40.94,38.63,21.59
5055,106.52,106.82,100.24,102.5,105.97,107.52,110.43,113.59,112.3,115.45,119.41,119.14,120.16,120.14,120.27,121.84,121.33,113.4,116.38,120.27,122.11,125.41,128.78,131.35,135.13,138.17,141.47,144.24,147.59,146.61,150.57,158.36,154.8,152.65,148.71,144.79,143.79,140.07,135.29,133.62,137.95
5056,97.14,100.66,104.45,106.99,110.26,113.1,112.95,114.59,113.96,114.19,118.04,116.94,113.69,113.22,114.53,115.28,116.5,117.37,120.02,123.34,123.53,121.53,117.91,114.6,111.17,110.77,109.25,106.25,101.41,96.92,97.12,97.1,96.17,95.69,96.9,93.66,98.81,101.48,103.29,103.23,107.1
5057,104.03,103.51,101.18,96.76,98.13,97.99,94.83,91.59,88.22,86.23,83.53,80.08,80.55,76.83,74.43,72.03,70.95,67.01,63.37,60.64,58.99,55.64,53.24,49.8,47.86,46.07,41.58,39.54,36.41,36.85,35.8,35.25,38.98,43.49,47.73,45.96,46.61,49.53,53.71,54.54,45.72
5058,105.32,104.44,102.49,110.17,116.98,117.75,118.14,115.53,111.85,107.52,103.76,100.6,95.3,94.78,89.65,90.8,92.84,94.8,97.93,99.95,103.49,106.95,104.93,105.88,106.48,99.42,97.11,97.01,97.47,95.4,94.4,90.67,86.81,83.19,80.08,80.93,83.3,84.89,88.32,90.52,80.06
5059,100.85,104.76,109.39,112.2,114.32,114.77,112.38,111.07,108.64,105.31,102.22,101.26,101.35,98.43,97.87,95.62,93.49,90.47,88.09,88.02,87.5,87.39,91.08,95.72,97.35,100.89,109.36,107.21,101.75,105.5,104.91,103.2,104.34,107.12,106.77,106.85,103.85,100.44,99.38,101.14,105.28
5060,94.25,92.92,91.89,95.09,94.88,91.79,90.89,91.25,91.69,93.07,95.94,97.5,96.1,97.29,98.52,98.56,103.72,100.66,96.81,97.58,96.4,88.48,93.66,93.45,92.56,92.62,94.41,97.43,97.19,95.52,95.23,93.95,94.18,97.58,102.39,108.18,110.52,111.25,107.73,108.23,117.65
5061,102.76,107.4,110.71,111.52,110.12,110.94,114.95,116.94,114.49,112.06,110.41,108.19,103.22,99.22,100.07,98.78,98.23,102.1,102.97,113.07,111.28,102.98,107.14,109.74,109.85,111.18,110.67,112.07,114.26,113.64,113.52,113.17,113.7,116.73,119.74,120.6,117.06,114.16,112.61,112.35,107.7
5062,97.47,97.43,98.38,98.16,97.89,98.93,99.19,98.58,97.17,96.6,96.47,101.88,106.41,109.05,107.18,107.59,110.2,114.77,115.13,118.5,121.83,123.88,126.82,131.21,128.61,129.18,129.25,130.26,127.98,125.45,123.05,124.28,124.71,127.63,130.12,132.86,135.12,131.61,127.97,125.24,136.09
5063,92.28,93.69,95.41,99.99,103.8,105.2,107.49,109.19,118.13,114.38,111.24,107.41,104.18,105.77,105.71,105.74,108.39,112.91,110.68,105.63,103.35,102.73,105.13,106.53,107.66,108.91,114.78,118.85,116.3,116.75,114.99,118.52,121.66,126.32,126.68,123.26,121.18,122.28,121.21,122.83,122.53
5064,97.96,94.71,90.35,88,87.54,79.11,80.69,79.65,79.41,78.79,77.55,73.29,72.34,72.82,76.44,79,82.01,85.82,87.1,90.68,89.94,90.23,89.61,86.53,81.7,78.18,79.07,83.08,86.04,86.96,89.41,90.34,95.66,94.23,90.67,90.77,91.67,91.83,94.1,96.62,94.54
5065,98.85,95.41,92.95,94.48,90.89,86.75,87.6,88.11,85.34,83.87,74.69,75.12,75.74,74.94,71.06,69.29,60.36,64.35,62.88,59.9,60.44,61.59,61.13,59.11,55.61,55.36,53.77,50.63,50.43,46.85,44.85,40.89,36.83,34.39,30.77,29.01,29,32.66,36.99,39.52,35.88
5066,89.83,90.49,98.52,95.56,95.94,96.54,93.08,90.29,92,89.03,83.83,87.57,91.4,92.02,101.82,105.76,104.47,107.38,105.45,107.34,103.44,100.73,98.08,97.2,99.3,102.98,103.52,104.4,108.04,109.45,110.94,113.23,115.57,119.7,120.23,121.2,123.03,121.44,124.69,127.55,148.45
5067,97.31,94.3,92.12,90.63,90.53,89.34,86.63,84.99,82.14,77.98,74.73,75.81,73.88,74.7,77.5,77.22,73.97,69.32,69.52,68.33,66.4,62.42,60.18,57.25,53.37,49.6,43.14,39.17,42.61,46.63,49.22,47.06,49.78,53.74,57.08,61.78,60.12,60.98,63.98,67.99,77.54
5068,94.41,94.41,92.52,91.7,95.29,99.4,102.64,106.01,115.81,113.04,110.3,109.55,105.07,108.82,111.21,115.04,117.57,120.82,121.5,123.44,122.79,127.98,124.01,123.74,123.6,122.87,125.65,128.91,130.68,135.37,137.62,136.02,135.44,133.23,130.23,126.75,125.4,121.02,120.32,119.57,112.8
5069,109.13,112.61,114.56,117.09,117.76,118.77,120.08,121.13,122.79,123.22,127.38,130.97,133.24,133.55,134.38,136.99,139.21,138.54,139.28,144,146.8,149.71,151.39,156.51,158.31,158.33,158.76,160.09,159.42,156.51,153.55,151.48,151.65,148.32,145.43,144.05,142.59,139.68,136.01,132.36,137.6
5070,110.25,113.51,116.28,117.23,118.99,116.02,117.24,119.09,119.23,119.88,123.48,125.66,128.08,131.05,136.75,138.63,143.32,145.24,144.4,142.7,145.87,145.72,146.64,153.34,150.52,147.45,144.38,142.78,142.13,139.61,136.24,135.16,134.07,132.43,128.68,129.82,137.7,135.82,133.7,129.87,134.61
5071,110.8,111.07,109.51,105.59,106.78,109.87,112.24,113.42,117.05,119.33,123.66,119.82,113.81,111.3,108.38,108.37,109.59,106.64,104.97,101.66,100.33,100.6,101.11,101.61,100.01,100.82,97.73,94.9,90.52,88.68,86.06,86.28,87.46,85.97,81.98,85.49,89.78,92.83,97.34,101.46,125.19
5072,93.36,92,91.21,93.58,93.8,97.14,100.67,100.45,107.15,102.7,104.62,101.98,99.76,97.01,93.73,90.12,85.67,85.15,84.43,86.66,89.7,90.17,90.43,89.8,88.88,88.5,88.53,89.19,89.91,87.32,84.92,85.28,86.94,87.02,87.71,87.44,84.3,79.26,76.76,72.71,39.83
5073,108.66,108.46,111.28,114.44,120.27,117.9,115.49,111.17,111.78,111.65,115.24,116.94,118.85,121.64,125.6,128.91,127.97,131.08,135.99,137.49,140.77,142.48,144.33,146.78,146.14,145.9,142.8,140.76,133.68,135.95,138.18,140.65,144.12,146.76,150.54,153.93,154.73,152.58,152.16,149.48,142.86
5074,109.59,112.33,115.73,119.71,123.64,125.09,128.38,131,132.04,136.25,136.23,135.22,136.11,136.48,137.45,141.54,140.04,136.98,136.18,132.93,129.54,126.76,121.83,119.63,120.31,122.01,122.55,122.19,123.06,121.72,121.05,124.01,125.21,129.56,127.57,128.06,127.54,127.89,125.71,127.64,130.52
5075,91.67,92.5,95.36,99.3,100.08,97.63,94.82,91.77,88.65,84.45,80.71,77.43,74.65,71.58,72.59,72.38,73.08,73.92,70.08,71.54,71.4,71.89,75.64,72.84,73.84,73.63,71.43,68.76,67.62,64.72,62.08,63.23,59.53,56.13,55.18,56.89,56.53,56.21,58.45,62.06,70.55
5076,100.56,103.73,105.13,110.78,110.8,111.28,106.84,102.06,98.07,92.38,95.27,98.91,101.32,103.79,103.37,103.56,99.28,101.9,104.48,107.7,106.62,105.15,105.07,113.85,110.55,106.79,102.5,104.14,106.49,108.52,108.96,108.34,108.8,110.65,110.6,110.5,110.95,110.05,110.39,110.45,88.17
5077,90.09,87.15,83.24,81.05,77.74,78.66,81.44,84.84,87.22,90.05,95.05,100.16,102.56,103.28,105.9,109.4,112.84,115.76,118.85,122.72,125.78,129.78,131.6,132.51,131.61,137.36,141.72,143.1,144.99,147.88,147.32,147.46,145.74,142.43,140.05,136.56,133.92,129.33,128.27,124.77,122.12
5078,96.65,96.32,94.53,89.53,86.95,86.84,84.08,82.8,82.75,84.41,85.39,84.94,87.83,90.39,89.57,85.72,90.4,88.34,86.96,87.35,90.84,93.47,96.09,99.11,100.62,103.9,106.94,106.2,105.6,107.71,110.8,113.65,115.44,116.51,120.01,122.65,123,121.56,122.57,124.61,129.19
5079,95.03,97.21,98.96,98.23,98.18,100.22,100.87,106.17,102.92,100.68,95.61,94.58,92.23,92.42,93.45,94.52,96.13,95.46,96.57,96.1,98.08,101.25,104.57,105.02,100.76,98.63,95.69,91.59,83.7,76.19,79.45,81.16,80.38,82.95,85.32,92.58,89.38,89.41,88.75,89.18,62.42
5080,96.66,96.17,96.47,94.08,94.97,87.95,90.44,87.48,87.91,91.67,93.7,96.58,100.4,99.72,99.1,100.64,99.61,96.86,93.46,91.15,88.26,85.32,82.71,76.11,77.7,79.13,79.85,77.68,75.43,72.88,69.3,67.89,65.39,64.87,64.66,64.73,64.21,63.1,55.69,57.26,75.95
5081,100.08,100.14,109.52,106.01,104.49,101.55,101.82,101.88,101.18,101.53,102.51,105.3,103.13,101.71,102.8,96.82,98.58,98.86,98.44,94.65,91.47,89.91,87.51,83.82,81.12,78.51,76.88,73.86,71.6,68.09,65.76,62.87,60.19,57.49,54.01,52.14,48.89,47.12,48.4,51.69,61.62
5082,96.86,96.51,97.3,96.12,92.84,89.85,90.05,88.55,92.07,94.13,96.47,95.55,91.34,88.9,86.6,85.03,86.09,90.82,93.96,95.83,98.2,102.04,103.79,107.67,109.68,106.19,104.35,104.21,106.97,110.76,113.65,117.03,116.02,112.64,110.43,104.82,100.56,95.81,95.48,97.7,120.83
5083,96.37,99.53,99.19,99.14,100.42,106.13,105.56,103.75,102.87,103.67,116.05,122.62,124.56,125.13,127.31,124.67,121.58,115.98,117.04,117.35,118.75,118.39,118.35,120.87,123.26,129.7,131.72,131.98,124.32,127.46,130.3,133.67,136.46,139.15,142.69,145.43,147.69,148.09,141.46,146.24,149.74
5084,107.95,109.99,111.97,112.26,112.31,114.38,116.46,116.38,120.3,121.75,128.56,126.14,123.88,120.75,117.76,114.95,111.93,108.43,110.24,114.18,118.54,120.27,121.11,123.53,129.02,131.31,130.26,126.97,121.41,113.77,115.33,116.12,117.32,110.06,114.44,119.36,121.63,122.67,121.6,129.46,121.24
5085,93.34,95.15,96.97,99.85,100.12,102.77,103.94,107.02,107.56,100.25,95.82,92.85,89.57,86.61,81.74,82.12,83.13,84.31,87.64,91.24,92.86,94.44,94.14,89.35,91.31,92.2,91.91,91.64,87.43,87.95,89.16,88.39,87.3,82.32,82.21,80.78,76.92,72.8,67.61,63.01,46.87
5086,93.62,91.06,86.8,83.77,85.8,87.16,88.44,89.13,90.96,90.91,94.03,101.82,98.17,96.99,93.93,90.84,88.68,88.74,83.27,85.17,85.18,85.68,86.04,89.39,94.17,97.49,104.32,103.09,99.92,97.49,97.5,94.91,97.55,94.42,92.56,92.94,92.86,91.2,89.16,86.64,87.79
5087,97.35,98.22,98.7,99.44,95.47,91.85,86.83,86.72,87.29,87.72,86.78,91.22,94.22,96.45,100.49,100.27,101.8,103.86,103.86,105.86,107.42,110.34,112.64,114.67,118.81,122.15,121.66,126.98,123.27,120.2,117.59,118.36,119.18,122,119.11,119.96,119.55,121.8,125.87,129.53,143.31
5088,101.96,96.83,96.74,98.53,100.36,101.74,101.26,100.65,107.6,104.49,103.06,98.84,96.75,95.97,90.35,85.93,83.96,83.68,81.06,77.21,73.77,73.47,76.47,74.5,74.38,73.27,66.5,68.93,69.23,66.24,62.65,58.05,49.9,52.26,54.8,58.49,58.76,58.97,57.55,57.76,36.44
5089,99.11,97.22,94.24,93.58,94.22,95.14,92.62,90.83,93.1,94.79,95.16,96.88,97.13,104.04,111.46,112.37,113.56,114.98,115.48,117.62,116.91,111.36,114.7,114.55,116.84,119.12,120.83,127.55,131.42,131.08,133.41,132.9,137.17,133.39,130.37,125.91,125.94,129.55,131.36,134.62,164.73
